mid_depth,top_depth,bottom_depth,AC_ecm,effective_center_x,effective_center_y,x_lo,x_hi,y_lo,y_hi,section,stick,core,DC_ecm,top_depth_adj,bottom_depth_adj,mid_depth_adj
155.05900000000014,155.05900000000014,155.05900000000014,1.4457e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.05900000000014,155.05900000000014,155.05900000000014
155.06000000000014,155.06000000000014,155.06000000000014,1.4073825e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06000000000014,155.06000000000014,155.06000000000014
155.06100000000015,155.06100000000015,155.06100000000015,1.40387375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06100000000015,155.06100000000015,155.06100000000015
155.06200000000015,155.06200000000015,155.06200000000015,1.40115375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06200000000015,155.06200000000015,155.06200000000015
155.06300000000016,155.06300000000016,155.06300000000016,1.39908625e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06300000000016,155.06300000000016,155.06300000000016
155.06400000000016,155.06400000000016,155.06400000000016,1.3944725000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06400000000016,155.06400000000016,155.06400000000016
155.06500000000017,155.06500000000017,155.06500000000017,1.393675e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06500000000017,155.06500000000017,155.06500000000017
155.06600000000017,155.06600000000017,155.06600000000017,1.393675e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06600000000017,155.06600000000017,155.06600000000017
155.06700000000018,155.06700000000018,155.06700000000018,1.393675e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06700000000018,155.06700000000018,155.06700000000018
155.06800000000018,155.06800000000018,155.06800000000018,1.393675e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.06800000000018,155.06800000000018,155.06800000000018
155.0690000000002,155.0690000000002,155.0690000000002,1.3854150000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0690000000002,155.0690000000002,155.0690000000002
155.0700000000002,155.0700000000002,155.0700000000002,1.3812600000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0700000000002,155.0700000000002,155.0700000000002
155.0710000000002,155.0710000000002,155.0710000000002,1.3792825e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0710000000002,155.0710000000002,155.0710000000002
155.0720000000002,155.0720000000002,155.0720000000002,1.3738924999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0720000000002,155.0720000000002,155.0720000000002
155.0730000000002,155.0730000000002,155.0730000000002,1.35421e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0730000000002,155.0730000000002,155.0730000000002
155.0740000000002,155.0740000000002,155.0740000000002,1.35827e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0740000000002,155.0740000000002,155.0740000000002
155.07500000000022,155.07500000000022,155.07500000000022,1.35931e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.07500000000022,155.07500000000022,155.07500000000022
155.07600000000022,155.07600000000022,155.07600000000022,1.3589325000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.07600000000022,155.07600000000022,155.07600000000022
155.07700000000023,155.07700000000023,155.07700000000023,1.3589325000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.07700000000023,155.07700000000023,155.07700000000023
155.07800000000023,155.07800000000023,155.07800000000023,1.3589325000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.07800000000023,155.07800000000023,155.07800000000023
155.07900000000024,155.07900000000024,155.07900000000024,1.3584887500000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.07900000000024,155.07900000000024,155.07900000000024
155.08000000000024,155.08000000000024,155.08000000000024,1.3559375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08000000000024,155.08000000000024,155.08000000000024
155.08100000000024,155.08100000000024,155.08100000000024,1.3504825e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08100000000024,155.08100000000024,155.08100000000024
155.08200000000025,155.08200000000025,155.08200000000025,1.3482074999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08200000000025,155.08200000000025,155.08200000000025
155.08300000000025,155.08300000000025,155.08300000000025,1.35170625e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08300000000025,155.08300000000025,155.08300000000025
155.08400000000026,155.08400000000026,155.08400000000026,1.3528975e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08400000000026,155.08400000000026,155.08400000000026
155.08500000000026,155.08500000000026,155.08500000000026,1.35134375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08500000000026,155.08500000000026,155.08500000000026
155.08600000000027,155.08600000000027,155.08600000000027,1.35036875e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08600000000027,155.08600000000027,155.08600000000027
155.08700000000027,155.08700000000027,155.08700000000027,1.34537375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08700000000027,155.08700000000027,155.08700000000027
155.08800000000028,155.08800000000028,155.08800000000028,1.3440725e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08800000000028,155.08800000000028,155.08800000000028
155.08900000000028,155.08900000000028,155.08900000000028,1.34189e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.08900000000028,155.08900000000028,155.08900000000028
155.0900000000003,155.0900000000003,155.0900000000003,1.340915e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0900000000003,155.0900000000003,155.0900000000003
155.0910000000003,155.0910000000003,155.0910000000003,1.3400025e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0910000000003,155.0910000000003,155.0910000000003
155.0920000000003,155.0920000000003,155.0920000000003,1.3361599999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0920000000003,155.0920000000003,155.0920000000003
155.0930000000003,155.0930000000003,155.0930000000003,1.332185e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0930000000003,155.0930000000003,155.0930000000003
155.0940000000003,155.0940000000003,155.0940000000003,1.3228024999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0940000000003,155.0940000000003,155.0940000000003
155.0950000000003,155.0950000000003,155.0950000000003,1.3203862500000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.0950000000003,155.0950000000003,155.0950000000003
155.09600000000032,155.09600000000032,155.09600000000032,1.314535e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.09600000000032,155.09600000000032,155.09600000000032
155.09700000000032,155.09700000000032,155.09700000000032,1.31321625e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.09700000000032,155.09700000000032,155.09700000000032
155.09800000000033,155.09800000000033,155.09800000000033,1.32236125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.09800000000033,155.09800000000033,155.09800000000033
155.09900000000033,155.09900000000033,155.09900000000033,1.32063375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.09900000000033,155.09900000000033,155.09900000000033
155.10000000000034,155.10000000000034,155.10000000000034,1.3154774999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10000000000034,155.10000000000034,155.10000000000034
155.10100000000034,155.10100000000034,155.10100000000034,1.3083575e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10100000000034,155.10100000000034,155.10100000000034
155.10200000000034,155.10200000000034,155.10200000000034,1.30330125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10200000000034,155.10200000000034,155.10200000000034
155.10300000000035,155.10300000000035,155.10300000000035,1.28433375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10300000000035,155.10300000000035,155.10300000000035
155.10400000000035,155.10400000000035,155.10400000000035,1.2824049999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10400000000035,155.10400000000035,155.10400000000035
155.10500000000036,155.10500000000036,155.10500000000036,1.2809225000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10500000000036,155.10500000000036,155.10500000000036
155.10600000000036,155.10600000000036,155.10600000000036,1.27657e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10600000000036,155.10600000000036,155.10600000000036
155.10700000000037,155.10700000000037,155.10700000000037,1.2734962500000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10700000000037,155.10700000000037,155.10700000000037
155.10800000000037,155.10800000000037,155.10800000000037,1.2691337500000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10800000000037,155.10800000000037,155.10800000000037
155.10900000000038,155.10900000000038,155.10900000000038,1.25654875e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.10900000000038,155.10900000000038,155.10900000000038
155.11000000000038,155.11000000000038,155.11000000000038,1.2488949999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.11000000000038,155.11000000000038,155.11000000000038
155.1110000000004,155.1110000000004,155.1110000000004,1.236145e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1110000000004,155.1110000000004,155.1110000000004
155.1120000000004,155.1120000000004,155.1120000000004,1.2259574999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1120000000004,155.1120000000004,155.1120000000004
155.1130000000004,155.1130000000004,155.1130000000004,1.2207525e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1130000000004,155.1130000000004,155.1130000000004
155.1140000000004,155.1140000000004,155.1140000000004,1.213835e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1140000000004,155.1140000000004,155.1140000000004
155.1150000000004,155.1150000000004,155.1150000000004,1.204665e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1150000000004,155.1150000000004,155.1150000000004
155.1160000000004,155.1160000000004,155.1160000000004,1.2010575000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1160000000004,155.1160000000004,155.1160000000004
155.11700000000042,155.11700000000042,155.11700000000042,1.1951424999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.11700000000042,155.11700000000042,155.11700000000042
155.11800000000042,155.11800000000042,155.11800000000042,1.18922e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.11800000000042,155.11800000000042,155.11800000000042
155.11900000000043,155.11900000000043,155.11900000000043,1.18387375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.11900000000043,155.11900000000043,155.11900000000043
155.12000000000043,155.12000000000043,155.12000000000043,1.18603375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12000000000043,155.12000000000043,155.12000000000043
155.12100000000044,155.12100000000044,155.12100000000044,1.18865e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12100000000044,155.12100000000044,155.12100000000044
155.12200000000044,155.12200000000044,155.12200000000044,1.194295e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12200000000044,155.12200000000044,155.12200000000044
155.12300000000045,155.12300000000045,155.12300000000045,1.2152175e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12300000000045,155.12300000000045,155.12300000000045
155.12400000000045,155.12400000000045,155.12400000000045,1.22119e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12400000000045,155.12400000000045,155.12400000000045
155.12500000000045,155.12500000000045,155.12500000000045,1.2258262499999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12500000000045,155.12500000000045,155.12500000000045
155.12600000000046,155.12600000000046,155.12600000000046,1.25194375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12600000000046,155.12600000000046,155.12600000000046
155.12700000000046,155.12700000000046,155.12700000000046,1.2639325e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12700000000046,155.12700000000046,155.12700000000046
155.12800000000047,155.12800000000047,155.12800000000047,1.2641274999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12800000000047,155.12800000000047,155.12800000000047
155.12900000000047,155.12900000000047,155.12900000000047,1.2862075e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.12900000000047,155.12900000000047,155.12900000000047
155.13000000000048,155.13000000000048,155.13000000000048,1.2965658333333333e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.13000000000048,155.13000000000048,155.13000000000048
155.13100000000048,155.13100000000048,155.13100000000048,1.316025e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.13100000000048,155.13100000000048,155.13100000000048
155.1320000000005,155.1320000000005,155.1320000000005,1.32594125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1320000000005,155.1320000000005,155.1320000000005
155.1330000000005,155.1330000000005,155.1330000000005,1.3322715e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1330000000005,155.1330000000005,155.1330000000005
155.1340000000005,155.1340000000005,155.1340000000005,1.35503e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1340000000005,155.1340000000005,155.1340000000005
155.1350000000005,155.1350000000005,155.1350000000005,1.3576687500000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1350000000005,155.1350000000005,155.1350000000005
155.1360000000005,155.1360000000005,155.1360000000005,1.3634270833333332e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1360000000005,155.1360000000005,155.1360000000005
155.1370000000005,155.1370000000005,155.1370000000005,1.37137375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1370000000005,155.1370000000005,155.1370000000005
155.13800000000052,155.13800000000052,155.13800000000052,1.376205e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.13800000000052,155.13800000000052,155.13800000000052
155.13900000000052,155.13900000000052,155.13900000000052,1.3794125000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.13900000000052,155.13900000000052,155.13900000000052
155.14000000000053,155.14000000000053,155.14000000000053,1.3940179166666666e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14000000000053,155.14000000000053,155.14000000000053
155.14100000000053,155.14100000000053,155.14100000000053,1.4000725e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14100000000053,155.14100000000053,155.14100000000053
155.14200000000054,155.14200000000054,155.14200000000054,1.40919375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14200000000054,155.14200000000054,155.14200000000054
155.14300000000054,155.14300000000054,155.14300000000054,1.43593e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14300000000054,155.14300000000054,155.14300000000054
155.14400000000055,155.14400000000055,155.14400000000055,1.45787125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14400000000055,155.14400000000055,155.14400000000055
155.14500000000055,155.14500000000055,155.14500000000055,1.480365e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14500000000055,155.14500000000055,155.14500000000055
155.14600000000056,155.14600000000056,155.14600000000056,1.498465e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14600000000056,155.14600000000056,155.14600000000056
155.14700000000056,155.14700000000056,155.14700000000056,1.51250625e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14700000000056,155.14700000000056,155.14700000000056
155.14800000000056,155.14800000000056,155.14800000000056,1.526955e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14800000000056,155.14800000000056,155.14800000000056
155.14900000000057,155.14900000000057,155.14900000000057,1.55219125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.14900000000057,155.14900000000057,155.14900000000057
155.15000000000057,155.15000000000057,155.15000000000057,1.564845e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.15000000000057,155.15000000000057,155.15000000000057
155.15100000000058,155.15100000000058,155.15100000000058,1.588165e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.15100000000058,155.15100000000058,155.15100000000058
155.15200000000058,155.15200000000058,155.15200000000058,1.611935e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.15200000000058,155.15200000000058,155.15200000000058
155.1530000000006,155.1530000000006,155.1530000000006,1.62867375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1530000000006,155.1530000000006,155.1530000000006
155.1540000000006,155.1540000000006,155.1540000000006,1.66027875e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1540000000006,155.1540000000006,155.1540000000006
155.1550000000006,155.1550000000006,155.1550000000006,1.68224625e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1550000000006,155.1550000000006,155.1550000000006
155.1560000000006,155.1560000000006,155.1560000000006,1.71033875e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1560000000006,155.1560000000006,155.1560000000006
155.1570000000006,155.1570000000006,155.1570000000006,1.7187675e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1570000000006,155.1570000000006,155.1570000000006
155.1580000000006,155.1580000000006,155.1580000000006,1.73114125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1580000000006,155.1580000000006,155.1580000000006
155.15900000000062,155.15900000000062,155.15900000000062,1.74138125e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.15900000000062,155.15900000000062,155.15900000000062
155.16000000000062,155.16000000000062,155.16000000000062,1.745725e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16000000000062,155.16000000000062,155.16000000000062
155.16100000000063,155.16100000000063,155.16100000000063,1.7538612500000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16100000000063,155.16100000000063,155.16100000000063
155.16200000000063,155.16200000000063,155.16200000000063,1.7553174999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16200000000063,155.16200000000063,155.16200000000063
155.16300000000064,155.16300000000064,155.16300000000064,1.759139166666667e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16300000000064,155.16300000000064,155.16300000000064
155.16400000000064,155.16400000000064,155.16400000000064,1.7716175e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16400000000064,155.16400000000064,155.16400000000064
155.16500000000065,155.16500000000065,155.16500000000065,1.777275e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16500000000065,155.16500000000065,155.16500000000065
155.16600000000065,155.16600000000065,155.16600000000065,1.7940812500000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16600000000065,155.16600000000065,155.16600000000065
155.16700000000066,155.16700000000066,155.16700000000066,1.8087299999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16700000000066,155.16700000000066,155.16700000000066
155.16800000000066,155.16800000000066,155.16800000000066,1.8066162499999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16800000000066,155.16800000000066,155.16800000000066
155.16900000000066,155.16900000000066,155.16900000000066,1.8066162499999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.16900000000066,155.16900000000066,155.16900000000066
155.17000000000067,155.17000000000067,155.17000000000067,1.8109650000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.17000000000067,155.17000000000067,155.17000000000067
155.17100000000067,155.17100000000067,155.17100000000067,1.8054725e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.17100000000067,155.17100000000067,155.17100000000067
155.17200000000068,155.17200000000068,155.17200000000068,1.8130575e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.17200000000068,155.17200000000068,155.17200000000068
155.17300000000068,155.17300000000068,155.17300000000068,1.81986375e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.17300000000068,155.17300000000068,155.17300000000068
155.1740000000007,155.1740000000007,155.1740000000007,1.8194e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1740000000007,155.1740000000007,155.1740000000007
155.1750000000007,155.1750000000007,155.1750000000007,1.8196345833333335e-08,0.0,0.0,0.0,0.0,0.0,0.0,228_4,median,alhic1901,,155.1750000000007,155.1750000000007,155.1750000000007
